Rk,Team,G,Pts/G,TotPts,Att,Att/G,Yds,Avg,Yds/G,TD,Lng,1st,1st%,20+,40+,FUM
1,WashingtonRedskins,16,27,2,436,519,32.4,2,709,5.2,169.3,22,76T,144,27.7,16,2,13
2,MinnesotaVikings,16,23,7,379,486,30.4,2,634,5.4,164.6,16,82T,113,23.3,33,8,9
3,SeattleSeahawks,16,25,8,412,536,33.5,2,579,4.8,161.2,16,77T,129,24.1,14,2,7
4,SanFrancisco49ers,16,24,8,397,492,30.8,2,491,5.1,155.7,17,50T,128,26.0,17,2,11
5,KansasCityChiefs,16,13,2,211,500,31.2,2,395,4.8,149.7,9,91T,118,23.6,13,5,11
6,BuffaloBills,16,21,5,344,442,27.6,2,217,5.0,138.6,12,62,103,23.3,15,5,7
7,NewEnglandPatriots,16,34,8,557,523,32.7,2,184,4.2,136.5,25,47,151,28.9,11,2,6
8,HoustonTexans,16,26,416,508,31.8,2,123,4.2,132.7,19,81T,114,22.4,15,2,5
9,CarolinaPanthers,16,22,3,357,462,28.9,2,088,4.5,130.5,21,72T,123,26.6,17,4,8
10,ChicagoBears,16,23,4,375,470,29.4,1,970,4.2,123.1,11,46T,99,21.1,11,2,4
11,BaltimoreRavens,16,24,9,398,444,27.8,1,901,4.3,118.8,17,78,98,22.1,10,3,4
12,NewYorkJets,16,17,6,281,494,30.9,1,896,3.8,118.5,12,61,102,20.6,5,1,9
13,PhiladelphiaEagles,16,17,5,280,413,25.8,1,874,4.5,117.1,10,65T,111,26.9,14,2,18
14,NewYorkGiants,16,26,8,429,409,25.6,1,862,4.6,116.4,18,52T,103,25.2,13,2,6
15,TampaBayBuccaneers,16,24,3,389,416,26.0,1,837,4.4,114.8,13,70T,89,21.4,12,5,3
16,DenverBroncos,16,30,1,481,481,30.1,1,832,3.8,114.5,12,31,112,23.3,7,0,8
17,MiamiDolphins,16,18,288,440,27.5,1,802,4.1,112.6,15,65T,93,21.1,13,2,13
18,CincinnatiBengals,16,24,4,391,430,26.9,1,745,4.1,109.1,11,48,95,22.1,13,3,4
19,St.LouisRams,16,18,7,299,410,25.6,1,714,4.2,107.1,5,53,79,19.3,10,3,5
20,GreenBayPackers,16,27,1,433,433,27.1,1,702,3.9,106.4,9,41,85,19.6,8,1,4
21,TennesseeTitans,16,20,6,330,378,23.6,1,687,4.5,105.4,10,94T,70,18.5,13,3,6
22,IndianapolisColts,16,22,3,357,440,27.5,1,671,3.8,104.4,11,26,110,25.0,5,0,5
23,DetroitLions,16,23,2,372,391,24.4,1,613,4.1,100.8,17,67,84,21.5,4,1,7
24,ClevelandBrowns,16,18,9,302,396,24.8,1,593,4.0,99.6,12,35,71,17.9,7,0,8
25,NewOrleansSaints,16,28,8,461,370,23.1,1,577,4.3,98.6,10,56T,64,17.3,11,3,0
26,PittsburghSteelers,16,21,336,412,25.8,1,537,3.7,96.1,8,34,80,19.4,8,0,8
27,SanDiegoChargers,16,21,9,350,411,25.7,1,461,3.6,91.3,4,52,81,19.7,4,1,5
28,OaklandRaiders,16,18,1,290,376,23.5,1,420,3.8,88.8,4,64T,72,19.1,8,3,4
29,AtlantaFalcons,16,26,2,419,378,23.6,1,397,3.7,87.3,12,43,70,18.5,7,2,4
30,JacksonvilleJaguars,16,15,9,255,358,22.4,1,369,3.8,85.6,5,59T,76,21.2,6,1,8
31,DallasCowboys,16,23,5,376,355,22.2,1,265,3.6,79.1,8,48,76,21.4,6,1,6
32,ArizonaCardinals,16,15,6,250,352,22.0,1,204,3.4,75.2,10,52,58,16.5,9,3,6
